1.18508888900000	1.02812777800000	1.01647777800000	0.150000000000000	2.19574444400000	2.54094444400000	2.51196111100000	2.08788888900000	2.39443888900000	1483.86983300000	1486.38216700000	1485.37205600000	1484.98900000000	1485.15322200000	5260.65555600000	5067.58888900000	4977.82222200000	4984.07777800000	5170.31111100000	5200.20555600000	4111.52777800000	4291.85000000000	9.03894444400000	4.42683333300000	4.50455555600000	9.24122222200000	100	100	100	100	100	100	100	100	100	52.5000000000000	52.5000000000000	52.9000000000000	52.9000000000000	50.7000000000000	50.7000000000000	49.8000000000000	49.8000000000000	84.1070672200000	84.0030977800000	120.338783300000	120.144244400000	120.371772200000	120.179077800000	84.0190533300000	83.9199711100000	1
1.19180555600000	1.03375000000000	1.01941111100000	0.217000000000000	2.19246666700000	2.54659444400000	2.51674444400000	2.07570555600000	2.39608888900000	1483.74738900000	1486.25922200000	1485.25033300000	1484.86705600000	1485.03072200000	5256.22777800000	5065.40000000000	4978.02222200000	4981.43333300000	5172.34444400000	5200.81666700000	4107.14444400000	4286.32777800000	9.03016666700000	4.28400000000000	4.59750000000000	9.16644444400000	100	100	100	100	100	100	100	100	100	52.5000000000000	52.5000000000000	52.9000000000000	52.9000000000000	50.7000000000000	50.7000000000000	49.8000000000000	49.8000000000000	84.1141161100000	84.0099727800000	120.349088900000	120.153888900000	120.381700000000	120.188800000000	84.0256072200000	83.9272600000000	1
1.18198333300000	1.02808888900000	1.02099444400000	0.0889000000000000	3.24667222200000	3.73837777800000	3.71521666700000	3.07935555600000	3.52351666700000	1483.77705600000	1486.28822200000	1485.28100000000	1484.89888900000	1485.06111100000	5278.55000000000	5002.90000000000	4971.04444400000	4958.05555600000	5146.37777800000	5179.37222200000	4039.27222200000	4302.88333300000	9.78072222200000	4.61200000000000	4.54477777800000	10.2311666700000	100	100	100	100	100	100	100	100	100	52.5000000000000	52.5000000000000	52.9000000000000	52.9000000000000	50.7000000000000	50.7000000000000	49.8000000000000	49.8000000000000	84.1374872200000	83.9833355600000	120.392450000000	120.106205600000	120.425422200000	120.140577800000	84.0478094400000	83.9015933300000	1
1.18276111100000	1.02878333300000	1.02107222200000	0.117000000000000	3.24448888900000	3.74186111100000	3.71883888900000	3.08040000000000	3.52593333300000	1483.84744400000	1486.35716700000	1485.35044400000	1484.97016700000	1485.13127800000	5276.14444400000	4994.79444400000	4973.30555600000	4956.30555600000	5149.92222200000	5175.68888900000	4036.35555600000	4297.37777800000	9.74938888900000	4.83533333300000	4.74927777800000	10.9450555600000	100	100	100	100	100	100	100	100	100	52.5000000000000	52.5000000000000	52.9000000000000	52.9000000000000	50.7000000000000	50.7000000000000	49.8000000000000	49.8000000000000	84.1334933300000	83.9794072200000	120.387033300000	120.100444400000	120.419883300000	120.134933300000	84.0437150000000	83.8975972200000	1
1.18227222200000	1.02892222200000	1.02135000000000	0.0222000000000000	3.24594444400000	3.74221666700000	3.71545555600000	3.08095000000000	3.52512777800000	1483.81905600000	1486.32844400000	1485.32050000000	1484.94433300000	1485.10327800000	5272.71666700000	4993.56111100000	4969.87777800000	4952.24444400000	5147.42222200000	5174.01111100000	4035.33888900000	4297.57222200000	9.60233333300000	4.47988888900000	4.71683333300000	9.98405555600000	100	100	100	100	100	100	100	100	100	52.5000000000000	52.5000000000000	52.9000000000000	52.9000000000000	50.7000000000000	50.7000000000000	49.8000000000000	49.8000000000000	84.1353544400000	83.9808072200000	120.389361100000	120.102800000000	120.422050000000	120.137472200000	84.0453455600000	83.8989594400000	1
1.17796111100000	1.03090555600000	1.01945000000000	0.0167000000000000	3.25533888900000	3.74559444400000	3.70765555600000	3.09032222200000	3.52609444400000	1483.78005600000	1486.28966700000	1485.28233300000	1484.90366700000	1485.06388900000	5270.02222200000	4994.74444400000	4968.26111100000	4951.88333300000	5144.10000000000	5173.15555600000	4036.14444400000	4298.97777800000	10.1252777800000	4.77900000000000	4.78855555600000	10.8323333300000	100	100	100	100	100	100	100	100	100	52.5000000000000	52.5000000000000	52.9000000000000	52.9000000000000	50.7000000000000	50.7000000000000	49.8000000000000	49.8000000000000	84.1376016700000	83.9829394400000	120.392677800000	120.105805600000	120.425033300000	120.140788900000	84.0477238900000	83.9011083300000	1
1.18708333300000	1.02953888900000	1.02075555600000	0.217000000000000	3.23332777800000	3.74287222200000	3.71966111100000	3.07146666700000	3.52383888900000	1483.73911100000	1486.24850000000	1485.24100000000	1484.86511100000	1485.02344400000	5266.19444400000	4994.69444400000	4968.84444400000	4955.65555600000	5142.30555600000	5174.22222200000	4034.08333300000	4300.10555600000	9.70705555600000	4.81772222200000	4.54894444400000	10.3884444400000	100	100	100	100	100	100	100	100	100	52.5000000000000	52.5000000000000	52.9000000000000	52.9000000000000	50.7000000000000	50.7000000000000	49.8000000000000	49.8000000000000	84.1392211100000	83.9859777800000	120.396011100000	120.109138900000	120.428916700000	120.143538900000	84.0493100000000	83.9038638900000	1
1.18313888900000	1.03025000000000	1.02197222200000	0.206000000000000	3.24759444400000	3.74023888900000	3.71750000000000	3.07771111100000	3.52491666700000	1483.74233300000	1486.25111100000	1485.24244400000	1484.86872200000	1485.02577800000	5264.84444400000	4991.43888900000	4969.75555600000	4958.03888900000	5142.49444400000	5174.13888900000	4033.63888900000	4299.86111100000	9.99572222200000	4.65061111100000	4.76627777800000	10.3372222200000	100	100	100	100	100	100	100	100	100	52.5000000000000	52.5000000000000	52.9000000000000	52.9000000000000	50.7000000000000	50.7000000000000	49.8000000000000	49.8000000000000	84.1393494400000	83.9854372200000	120.395661100000	120.109094400000	120.428777800000	120.143505600000	84.0493233300000	83.9034883300000	1
1.18167777800000	1.03159444400000	1.02143888900000	0.189000000000000	3.98085000000000	4.58470000000000	4.54528888900000	3.76434444400000	4.31829444400000	1483.78300000000	1486.29088900000	1485.28166700000	1484.90866700000	1485.06600000000	5281.08333300000	4941.72777800000	4978.76666700000	4952.87222200000	5141.75555600000	5180.90555600000	3996.29444400000	4313.62777800000	10.3912222200000	4.85861111100000	4.77433333300000	11.0220555600000	100	100	100	100	100	100	100	100	100	52.5000000000000	52.5000000000000	52.9000000000000	52.9000000000000	50.7000000000000	50.7000000000000	49.8000000000000	49.8000000000000	84.1547316700000	83.9656827800000	120.424911100000	120.073794400000	120.457305600000	120.108977800000	84.0635911100000	83.8848700000000	1
1.17664444400000	1.02533333300000	1.02126111100000	0.0389000000000000	4.92369444400000	5.65331666700000	5.63216111100000	4.68108888900000	5.34179444400000	1483.82061100000	1486.32561100000	1485.31655600000	1484.94327800000	1485.10122200000	5320.06666700000	4891.73333300000	4996.03333300000	4950.24444400000	5142.52222200000	5178.08888900000	3957.66111100000	4330.85555600000	11.0207777800000	5.13255555600000	4.96616666700000	12.1511111100000	100	100	100	100	100	100	100	100	100	52.5000000000000	52.5000000000000	52.9000000000000	52.9000000000000	50.7000000000000	50.7000000000000	49.8000000000000	49.8000000000000	84.1751566700000	83.9413305600000	120.463444400000	120.030433300000	120.496555600000	120.064733300000	84.0834577800000	83.8613283300000	1
